   787.267  1.37821
   793.908  1.40798
   800.604  1.43848
   807.357  1.47128
   814.167  1.50482
   821.034  1.53913
   827.960  1.57422
   834.943  1.61011
   841.986  1.64683
   849.088  1.68437
   856.250  1.72277
   863.472  1.76205
   870.755  1.80223
   878.100  1.84331
   885.506  1.88534
   892.975  1.92833
   900.508  1.97393
   908.103  2.02146
   915.763  2.07127
   923.487  2.12269
   931.276  2.17538
   939.132  2.22939
   947.053  2.28473
   955.041  2.34145
   963.097  2.39958
   971.220  2.45915
   979.412  2.52021
   987.673  2.58279
   996.004  2.64697
   1004.41  2.71277
   1012.88  2.78026
   1021.42  2.84944
   1030.04  2.92036
   1038.72  2.99303
   1047.49  3.06750
   1056.32  3.14383
   1065.23  3.22208
   1074.22  3.30226
   1083.28  3.38443
   1092.41  3.46514
   1101.63  3.54653
   1110.92  3.62686
   1120.29  3.70839
   1129.74  3.79184
   1139.27  3.87718
   1148.88  3.96445
   1158.57  4.05368
   1168.34  4.14492
   1178.20  4.23822
   1188.13  4.33366
   1198.16  4.43130
   1208.26  4.53129
   1218.45  4.63359
   1228.73  4.73828
   1239.09  4.84535
   1249.55  4.95484
   1260.09  5.06679
   1270.71  5.18125
   1281.43  5.29832
   1292.24  5.41804
   1303.14  5.54102
   1314.13  5.66700
   1325.22  5.79588
   1336.39  5.92770
   1347.67  6.06261
   1359.03  6.20061
   1370.50  6.34169
   1382.06  6.48601
   1393.71  6.63399
   1405.47  6.78539
   1417.33  6.94049
   1429.28  7.09921
   1441.34  7.26174
   1453.49  7.42799
   1465.75  7.59805
   1478.12  7.77206
   1490.58  7.95011
   1503.16  8.13521
   1515.84  8.32723
   1528.62  8.52407
   1541.51  8.72572
   1554.52  8.93242
   1567.63  9.14413
   1580.85  9.36076
   1594.19  9.58251
   1607.63  9.80956
   1621.19  10.0420
   1634.87  10.2800
   1648.66  10.5237
   1662.56  10.7731
   1676.59  11.0284
   1690.73  11.2897
   1704.99  11.5572
   1719.37  11.8311
   1733.87  12.1143
   1748.50  12.4099
   1763.25  12.7134
   1778.12  13.0254
   1793.12  13.3460
   1808.24  13.6753
   1823.49  14.0128
   1838.87  7.34098
   1854.38  1.29259
   1870.03  1.31882
   1885.80  1.34558
   1901.70  1.37290
   1917.75  1.40077
   1933.92  1.42922
   1950.23  1.45824
   1966.68  1.48785
   1983.27  1.51807
   2000.00  1.54901
